freq_1,freq_2,freq_A,freq_B,freq_C,freq_D,prop_1,prop_2,prop_A,prop_B,prop_C,prop_D,first_symbol_1,first_symbol_2,first_symbol_A,first_symbol_B,first_symbol_C,first_symbol_D,last_symbol_1,last_symbol_2,last_symbol_A,last_symbol_B,last_symbol_C,last_symbol_D,middle_symbol_1,middle_symbol_2,middle_symbol_A,middle_symbol_B,middle_symbol_C,middle_symbol_D,trans_11,trans_12,trans_1A,trans_1B,trans_1C,trans_1D,trans_21,trans_22,trans_2A,trans_2B,trans_2C,trans_2D,trans_A1,trans_A2,trans_AA,trans_AB,trans_AC,trans_AD,trans_B1,trans_B2,trans_BA,trans_BB,trans_BC,trans_BD,trans_C1,trans_C2,trans_CA,trans_CB,trans_CC,trans_CD,trans_D1,trans_D2,trans_DA,trans_DB,trans_DC,trans_DD,unique_symbols,longest_run,symbol_entropy,first_pos_1,first_pos_2,first_pos_A,first_pos_B,first_pos_C,first_pos_D,digit_count,letter_count,digit_prop,letter_prop
3,4,1,5,6,1,0.15,0.2,0.05,0.25,0.3,0.05,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,1,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,1,1,0,2,1,0,2,0,0,1,2,0,0,1,0,0,0,0,6,2,2.3282129458410017,7,1,8,0,5,9,7,13,0.35,0.65
3,3,3,4,3,4,0.15,0.15,0.15,0.2,0.15,0.2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0,3,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,6,1,2.5709505944546684,4,1,5,0,11,2,6,14,0.3,0.7
4,3,4,3,3,3,0.2,0.15,0.2,0.15,0.15,0.15,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,2,1,0,6,2,2.5709505944546684,0,2,3,4,11,9,7,13,0.35,0.65
6,1,5,5,2,1,0.3,0.05,0.25,0.25,0.1,0.05,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,0,1,3,0,0,0,0,1,0,0,0,2,1,0,1,0,0,2,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,6,3,2.2854752972273347,1,7,6,0,5,15,7,13,0.35,0.65
4,3,4,4,0,5,0.2,0.15,0.2,0.2,0.0,0.25,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,1,2,1,0,0,1,0,1,1,0,0,2,0,0,1,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,5,3,2.303701696057348,1,0,2,3,-1,4,7,13,0.35,0.65
3,3,4,3,2,5,0.15,0.15,0.2,0.15,0.1,0.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,6,2,2.528212945841002,2,9,0,13,3,1,6,14,0.3,0.7
4,2,4,4,1,5,0.2,0.1,0.2,0.2,0.05,0.25,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,2,2,1,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,1,6,2,2.4414460711655215,5,1,2,0,3,4,6,14,0.3,0.7
2,1,3,2,7,5,0.1,0.05,0.15,0.1,0.35,0.25,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,2,1,0,1,0,2,1,6,3,2.321127473337187,1,7,8,9,0,5,3,17,0.15,0.85
4,1,3,5,1,6,0.2,0.05,0.15,0.25,0.05,0.3,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,3,0,0,0,1,0,0,2,1,1,0,1,1,6,2,2.3282129458410017,2,14,5,4,11,0,5,15,0.25,0.75
4,4,2,2,4,4,0.2,0.2,0.1,0.1,0.2,0.2,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,1,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,1,0,1,1,6,2,2.521928094887362,0,4,8,12,3,1,8,12,0.4,0.6
2,5,5,0,4,4,0.1,0.25,0.25,0.0,0.2,0.2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,1,1,0,0,0,1,1,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,1,0,5,3,2.2609640474436814,7,4,1,-1,9,0,7,13,0.35,0.65
0,4,3,3,4,6,0.0,0.2,0.15,0.15,0.2,0.3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,2,0,1,1,0,1,0,0,0,1,1,1,1,0,2,1,1,0,1,5,2,2.2709505944546686,-1,4,2,1,0,3,4,16,0.2,0.8
2,3,3,5,4,3,0.1,0.15,0.15,0.25,0.2,0.15,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,2,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,2,1,0,0,6,2,2.5282129458410014,1,2,8,0,10,4,5,15,0.25,0.75
4,3,1,5,4,3,0.2,0.15,0.05,0.25,0.2,0.15,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,2,2,0,1,2,0,0,1,0,2,0,0,1,0,0,6,2,2.4659573209491747,6,0,12,1,3,5,7,13,0.35,0.65
3,5,4,3,3,2,0.15,0.25,0.2,0.15,0.15,0.1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,1,0,0,1,1,0,0,1,2,1,0,1,1,2,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,6,2,2.5282129458410014,0,5,1,2,6,8,8,12,0.4,0.6
4,3,2,5,4,2,0.2,0.15,0.1,0.25,0.2,0.1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,3,0,1,0,0,0,0,2,1,1,0,1,0,0,1,0,0,6,2,2.503701696057348,1,4,6,0,5,2,7,13,0.35,0.65
5,4,4,3,2,2,0.25,0.2,0.2,0.15,0.1,0.1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,2,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,6,3,2.5037016960573486,4,1,9,7,0,6,9,11,0.45,0.55
1,5,6,2,3,3,0.05,0.25,0.3,0.1,0.15,0.15,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0,0,0,0,0,1,0,1,2,0,1,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,6,3,2.390468570732828,5,2,3,7,1,0,6,14,0.3,0.7
3,3,1,4,5,4,0.15,0.15,0.05,0.2,0.25,0.2,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,2,1,0,0,1,1,0,1,0,2,0,1,6,2,2.4659573209491747,1,4,19,7,0,5,6,14,0.3,0.7
4,4,2,5,3,2,0.2,0.2,0.1,0.25,0.15,0.1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,2,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,2,1,0,0,1,0,1,0,1,1,1,0,0,0,0,6,2,2.503701696057348,6,1,10,3,2,0,8,12,0.4,0.6
1,4,6,5,4,0,0.05,0.2,0.3,0.25,0.2,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,0,0,3,1,0,1,2,1,1,0,0,0,2,1,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,5,2,2.165957320949175,18,2,0,6,3,-1,5,15,0.25,0.75
4,4,3,2,4,3,0.2,0.2,0.15,0.1,0.2,0.15,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0,3,1,1,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,1,0,0,0,0,1,6,2,2.5464393446710156,3,0,9,1,4,2,8,12,0.4,0.6
4,2,2,2,4,6,0.2,0.1,0.1,0.1,0.2,0.3,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,1,1,1,2,1,1,0,6,3,2.4464393446710155,9,3,8,1,0,2,6,14,0.3,0.7
4,4,3,5,3,1,0.2,0.2,0.15,0.25,0.15,0.05,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0,2,0,1,0,2,1,0,1,0,0,0,0,0,2,0,3,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,6,2,2.4659573209491747,5,0,2,4,3,18,8,12,0.4,0.6
4,4,1,3,4,4,0.2,0.2,0.05,0.15,0.2,0.2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,1,0,0,1,1,1,6,2,2.484183719779189,2,4,12,0,1,7,8,12,0.4,0.6
5,2,4,3,2,4,0.25,0.1,0.2,0.15,0.1,0.2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,1,0,1,1,2,0,0,0,0,1,1,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,6,2,2.503701696057348,0,6,2,3,16,1,7,13,0.35,0.65
10,5,0,0,4,1,0.5,0.25,0.0,0.0,0.2,0.05,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4,2,0,0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,4,2,1.6804820237218405,0,1,-1,-1,2,16,15,5,0.75,0.25
3,2,2,3,6,4,0.15,0.1,0.1,0.15,0.3,0.2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,2,0,1,0,1,1,0,2,1,0,1,1,1,0,6,1,2.4709505944546684,0,3,8,5,4,1,5,15,0.25,0.75
4,2,4,5,3,2,0.2,0.1,0.2,0.25,0.15,0.1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,2,1,1,0,2,0,0,1,0,0,0,1,1,0,0,0,6,3,2.503701696057348,2,11,0,5,1,3,6,14,0.3,0.7
4,1,1,2,3,9,0.2,0.05,0.05,0.1,0.15,0.45,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1,2,2,6,3,2.1577174691301484,2,18,17,0,3,1,5,15,0.25,0.75
3,5,0,6,5,1,0.15,0.25,0.0,0.3,0.25,0.05,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1,1,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,2,0,0,0,0,1,0,0,5,3,2.1477309221191607,13,3,-1,1,5,0,8,12,0.4,0.6
4,4,2,7,1,2,0.2,0.2,0.1,0.35,0.05,0.1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,1,0,2,0,1,0,0,1,2,1,0,1,0,0,0,0,0,2,2,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,6,2,2.3393538721672007,3,1,2,0,7,13,8,12,0.4,0.6
2,0,3,5,3,7,0.1,0.0,0.15,0.25,0.15,0.35,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,2,0,0,0,0,1,2,0,0,1,4,0,1,5,3,2.1833830982290134,0,-1,1,3,4,6,2,18,0.1,0.9
3,1,4,6,3,3,0.15,0.05,0.2,0.3,0.15,0.15,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,1,0,1,1,0,0,2,2,0,0,2,1,0,0,1,0,0,2,0,0,6,1,2.433206219346495,9,5,6,0,3,1,4,16,0.2,0.8
5,2,7,2,1,3,0.25,0.1,0.35,0.1,0.05,0.15,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1,0,2,1,0,1,1,0,0,0,0,0,2,2,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,6,2,2.321127473337187,6,11,1,3,4,0,7,13,0.35,0.65
4,4,5,3,2,2,0.2,0.2,0.25,0.15,0.1,0.1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1,1,1,0,1,0,0,0,1,2,0,1,0,1,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,6,3,2.503701696057348,4,2,6,3,1,0,8,12,0.4,0.6
3,1,6,4,4,2,0.15,0.05,0.3,0.2,0.2,0.1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,6,4,2.408694969562842,3,2,5,6,1,0,4,16,0.2,0.8
4,6,1,1,5,3,0.2,0.3,0.05,0.05,0.25,0.15,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0,0,0,2,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,2,1,0,0,0,6,2,2.3282129458410017,2,1,8,14,0,3,10,10,0.5,0.5
2,6,5,0,2,5,0.1,0.3,0.25,0.0,0.1,0.25,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,1,0,1,2,0,0,3,0,2,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,1,1,5,2,2.1854752972273346,8,0,1,-1,2,7,8,12,0.4,0.6
5,2,4,4,1,4,0.25,0.1,0.2,0.2,0.05,0.2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1,1,2,0,1,0,1,0,0,0,0,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,6,2,2.4414460711655215,8,3,2,1,10,0,7,13,0.35,0.65
4,1,4,4,4,3,0.2,0.05,0.2,0.2,0.2,0.15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,3,0,0,0,0,1,0,0,0,0,2,0,6,2,2.484183719779189,3,7,0,5,2,1,5,15,0.25,0.75
3,1,3,3,5,5,0.15,0.05,0.15,0.15,0.25,0.25,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,1,2,0,0,1,1,0,1,6,3,2.4477309221191605,2,0,10,7,1,4,4,16,0.2,0.8
5,3,4,5,1,2,0.25,0.15,0.2,0.25,0.05,0.1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,1,0,2,0,0,1,0,0,1,2,0,0,3,0,1,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,6,2,2.4232196723355077,5,2,3,1,12,0,8,12,0.4,0.6
3,3,6,1,3,4,0.15,0.15,0.3,0.05,0.15,0.2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,2,0,0,1,0,0,1,0,1,1,0,2,1,0,1,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,2,0,1,0,6,2,2.433206219346495,2,0,3,10,1,5,6,14,0.3,0.7
4,1,1,3,5,6,0.2,0.05,0.05,0.15,0.25,0.3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,3,0,0,1,0,1,0,0,0,2,3,0,6,2,2.3282129458410017,3,9,0,6,2,1,5,15,0.25,0.75
2,2,5,3,4,4,0.1,0.1,0.25,0.15,0.2,0.2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,2,0,1,1,0,1,0,0,0,2,1,1,0,0,0,1,2,1,0,6,2,2.503701696057348,1,11,0,4,2,6,4,16,0.2,0.8
0,3,3,6,4,4,0.0,0.15,0.15,0.3,0.2,0.2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,2,0,1,2,1,0,1,1,0,1,1,0,0,2,2,0,0,5,2,2.2709505944546686,-1,4,6,0,2,7,3,17,0.15,0.85
7,1,3,5,3,1,0.35,0.05,0.15,0.25,0.15,0.05,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,0,1,2,2,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,6,2,2.2833830982290135,4,8,1,3,0,12,8,12,0.4,0.6
3,3,4,3,4,3,0.15,0.15,0.2,0.15,0.2,0.15,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,1,1,1,0,0,1,0,0,0,0,2,1,1,0,1,0,1,1,0,6,2,2.5709505944546684,2,3,0,7,9,6,6,14,0.3,0.7
2,4,5,5,2,2,0.1,0.2,0.25,0.25,0.1,0.1,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,1,1,0,0,0,2,0,0,2,0,0,0,2,1,1,0,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,6,2,2.460964047443681,10,3,2,4,14,0,6,14,0.3,0.7
2,4,3,2,2,7,0.1,0.2,0.15,0.1,0.1,0.35,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,0,1,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,2,6,4,2.4016094970590274,3,1,6,5,0,2,6,14,0.3,0.7
6,4,4,1,2,3,0.3,0.2,0.2,0.05,0.1,0.15,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1,1,1,0,0,1,3,1,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,6,3,2.408694969562842,5,4,2,18,0,8,10,10,0.5,0.5
2,4,3,5,2,4,0.1,0.2,0.15,0.25,0.1,0.2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,1,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,1,1,1,2,1,0,1,0,0,0,0,2,1,1,0,0,6,2,2.503701696057348,16,3,5,1,7,0,6,14,0.3,0.7
5,4,3,5,2,1,0.25,0.2,0.15,0.25,0.1,0.05,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1,1,1,2,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,2,2.4232196723355073,1,5,4,2,10,0,9,11,0.45,0.55
5,3,1,2,2,7,0.25,0.15,0.05,0.1,0.1,0.35,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,0,0,1,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,4,2,0,0,1,0,6,2,2.321127473337187,5,1,19,0,11,2,8,12,0.4,0.6
6,2,3,4,2,3,0.3,0.1,0.15,0.2,0.1,0.15,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,1,1,0,2,0,1,0,0,0,0,1,1,0,1,0,0,1,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,6,2,2.4709505944546684,1,3,9,0,11,4,8,12,0.4,0.6
3,5,2,2,4,4,0.15,0.25,0.1,0.1,0.2,0.2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,1,1,0,0,1,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,2,1,6,2,2.503701696057348,2,5,3,9,1,0,8,12,0.4,0.6
2,4,1,3,5,5,0.1,0.2,0.05,0.15,0.25,0.25,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0,0,0,1,1,0,0,1,1,0,2,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,6,3,2.4232196723355077,10,1,13,5,0,2,6,14,0.3,0.7
7,0,3,2,3,5,0.35,0.0,0.15,0.1,0.15,0.25,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,2,0,1,0,0,0,3,0,0,1,0,1,5,2,2.1833830982290134,0,-1,7,6,9,2,7,13,0.35,0.65
5,2,4,3,3,3,0.25,0.1,0.2,0.15,0.15,0.15,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,6,3,2.5282129458410014,4,9,11,1,0,8,7,13,0.35,0.65
1,6,2,3,6,2,0.05,0.3,0.1,0.15,0.3,0.1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2,0,0,2,0,2,1,1,0,1,0,1,0,0,6,3,2.3332062193464953,2,1,3,8,0,7,7,13,0.35,0.65
3,6,7,3,1,0,0.15,0.3,0.35,0.15,0.05,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,2,1,0,0,0,1,2,0,1,1,0,1,2,2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,2.0883763717345074,7,3,0,1,14,-1,9,11,0.45,0.55
2,3,4,4,3,4,0.1,0.15,0.2,0.2,0.15,0.2,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,2,1,0,0,1,0,0,0,1,1,1,0,1,6,2,2.546439344671015,12,10,7,1,0,3,5,15,0.25,0.75
2,2,1,2,10,3,0.1,0.1,0.05,0.1,0.5,0.15,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,2,3,1,1,0,0,0,1,1,6,3,2.123219672335508,1,5,8,15,0,2,4,16,0.2,0.8
3,3,1,5,2,6,0.15,0.15,0.05,0.25,0.1,0.3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,1,1,2,0,1,1,1,6,3,2.390468570732828,13,1,15,2,12,0,6,14,0.3,0.7
5,1,6,5,1,2,0.25,0.05,0.3,0.25,0.05,0.1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,0,3,0,1,0,1,0,0,0,0,0,0,1,1,2,0,1,2,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,3,2.2854752972273342,2,16,3,0,10,11,6,14,0.3,0.7
4,2,2,6,5,1,0.2,0.1,0.1,0.3,0.25,0.05,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,0,0,3,1,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,0,1,1,0,0,1,1,0,2,1,0,0,0,1,0,0,6,2,2.3659573209491747,0,3,16,4,1,7,6,14,0.3,0.7
4,2,3,5,3,3,0.2,0.1,0.15,0.25,0.15,0.15,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2,1,0,0,1,1,1,0,2,0,0,0,0,0,1,2,0,0,6,2,2.528212945841001,2,5,4,0,1,8,6,14,0.3,0.7
3,6,5,1,0,5,0.15,0.3,0.25,0.05,0.0,0.25,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,2,1,0,0,0,1,1,2,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,5,3,2.1477309221191607,0,3,1,19,-1,7,9,11,0.45,0.55
4,3,4,1,3,5,0.2,0.15,0.2,0.05,0.15,0.25,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,6,3,2.465957320949175,8,10,2,1,6,0,7,13,0.35,0.65
1,4,0,4,5,6,0.05,0.2,0.0,0.2,0.25,0.3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,1,0,1,2,0,1,2,0,5,2,2.165957320949175,1,13,-1,5,3,0,5,15,0.25,0.75
4,2,2,4,4,4,0.2,0.1,0.1,0.2,0.2,0.2,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,6,2,2.5219280948873624,2,12,0,1,3,5,6,14,0.3,0.7
3,5,0,2,3,7,0.15,0.25,0.0,0.1,0.15,0.35,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0,0,0,0,1,2,0,1,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1,1,5,2,2.1833830982290134,8,0,-1,12,4,1,8,12,0.4,0.6
3,6,5,1,5,0,0.15,0.3,0.25,0.05,0.25,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,1,1,1,0,0,0,1,1,1,0,1,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,5,3,2.1477309221191607,8,3,6,2,0,-1,9,11,0.45,0.55
