store_id,month,year,ad_spend_usd,sales_revenue_usd,is_holiday_month,foot_traffic,local_population,competitor_count,date,sales_per_traffic,ad_intensity
182,7,1,3715.31,214461.71,0,2781,43822,8,2001-01-07,77.11676015821647,0.017323884995601314
182,8,1,6637.18,236673.11,0,2555,54010,7,2001-01-08,92.63135420743639,0.028043659036719466
182,9,1,4664.84,233673.9,0,2823,57661,4,2001-01-09,82.7750265674814,0.01996303395458372
182,10,1,4389.62,217298.79,0,2690,55166,8,2001-01-10,80.78021933085502,0.020200848794418046
182,11,1,16624.88,487359.28,1,5316,45804,6,2001-01-11,91.67781790820166,0.03411216464371008
182,12,1,19615.4,528738.74,1,5345,38730,2,2001-01-12,98.92212160898035,0.037098473245974
182,1,2,18793.06,507387.67,1,4920,55862,3,2001-02-01,103.12757520325204,0.03703885827576378
182,2,2,3255.63,216987.97,0,2832,51135,6,2001-02-02,76.6200459039548,0.01500373499968685
182,3,2,4374.65,213584.41,0,2827,49432,4,2001-02-03,75.55161301733287,0.02048206608338127
182,4,2,6002.27,239506.24,0,2877,47817,5,2001-02-04,83.24860618700035,0.02506101719938487
182,5,2,4155.57,213340.1,0,2467,32736,8,2001-02-05,86.47754357519254,0.019478616537631697
182,6,2,5031.66,239840.45,0,3626,31459,2,2001-02-06,66.14463596249311,0.02097919679520281
182,7,2,6046.51,243655.29,0,2889,40574,2,2001-02-07,84.33897196261682,0.024815837160769218
182,8,2,6692.67,260716.95,0,3375,51080,4,2001-02-08,77.24946666666666,0.02567025273960899
182,9,2,7392.85,257267.23,0,3180,38853,4,2001-02-09,80.90164465408806,0.02873607338175173
182,10,2,3581.26,202271.29,0,2625,29815,5,2001-02-10,77.05572952380953,0.017705231424588234
182,11,2,17739.81,486718.37,1,4731,47399,8,2001-02-11,102.87853942084126,0.03644779218010613
182,12,2,20679.94,527782.63,1,5433,58642,3,2001-02-12,97.14386710841156,0.039182683977303304
182,1,3,20495.82,541301.58,1,5475,59829,3,2001-03-01,98.86786849315068,0.03786395746341624
182,2,3,5448.89,242689.39,0,2669,45849,6,2001-03-02,90.92895841139004,0.02245211461448727
182,3,3,4771.16,248187.65,0,3242,32944,3,2001-03-03,76.55387106724244,0.019224002483604643
182,4,3,2968.79,175432.47,0,1709,40113,2,2001-03-04,102.65211819777647,0.016922693957395686
182,5,3,4624.75,249275.91,0,3194,40744,8,2001-03-05,78.04505635566687,0.018552735400705185
182,6,3,6866.5,239388.67,0,2077,49263,8,2001-03-06,115.25694270582572,0.02868347946458786
182,7,3,6246.34,258973.87,0,3571,39721,7,2001-03-07,72.52138616633997,0.024119576233694928
182,8,3,1926.7,187563.55,0,2205,36986,2,2001-03-08,85.06283446712018,0.010272251724815403
182,9,3,6541.77,254685.63,0,2989,45633,6,2001-03-09,85.20763800602208,0.025685665893281848
182,10,3,7380.55,259947.89,0,2578,46177,7,2001-03-10,100.83316136539953,0.02839242126566213
182,11,3,18387.58,498766.56,1,4844,44644,4,2001-03-11,102.96584640792733,0.03686610425526523
182,12,3,20092.21,522740.31,1,4995,57152,7,2001-03-12,104.65271471471472,0.03843631266928697
183,1,1,19205.71,504832.45,1,5347,45068,5,2001-01-01,94.41414812044137,0.0380437311428772
183,2,1,3912.81,182297.58,0,1581,46812,2,2001-01-02,115.30523719165085,0.021463861451150368
183,3,1,5974.05,239791.41,0,2471,52397,2,2001-01-03,97.04225414811818,0.024913527969996924
183,4,1,5727.13,231561.66,0,2432,51212,4,2001-01-04,95.21449835526316,0.02473263492756098
183,5,1,6332.24,251321.63,0,2823,51339,5,2001-01-05,89.02643641516117,0.02519576209974446
183,6,1,3591.78,209819.91,0,2800,57249,5,2001-01-06,74.93568214285715,0.017118394531767743
183,7,1,3777.65,237261.83,0,2527,47864,2,2001-01-07,93.89071230708349,0.015921861514766197
183,8,1,4960.92,225512.33,0,2534,47885,2,2001-01-08,88.99460536700867,0.0219984423911544
183,9,1,2948.09,191095.04,0,2483,53540,5,2001-01-09,76.96135320177206,0.015427349658054966
183,10,1,2691.38,219610.36,0,3378,55003,8,2001-01-10,65.01194789816459,0.012255250617502746
183,11,1,19964.58,514738.22,1,4207,44782,8,2001-01-11,122.3527977180889,0.038785890039406835
183,12,1,18623.17,503522.02,1,5391,42638,3,2001-01-12,93.40048599517715,0.03698581047160559
183,1,2,19176.96,517786.45,1,4587,52588,2,2001-02-01,112.88128406365817,0.037036426889888674
183,2,2,3600.23,216047.78,0,2279,50761,3,2001-02-02,94.79937691970163,0.01666404533293515
183,3,2,7672.84,282368.52,0,3017,52716,7,2001-02-03,93.5924825986079,0.02717314238853538
183,4,2,4725.78,220057.46,0,2972,54402,5,2001-02-04,74.04355989232839,0.021475209247621054
183,5,2,6010.33,250129.74,0,3118,37645,6,2001-02-05,80.22121231558691,0.024028849988010224
183,6,2,5387.76,233095.39,0,2871,52914,8,2001-02-06,81.18961685823756,0.02311397063665652
183,7,2,8360.21,259047.26,0,2194,52671,2,2001-02-07,118.07076572470375,0.03227291421650242
183,8,2,5732.99,233620.82,0,2920,47604,2,2001-02-08,80.0071301369863,0.024539722101822942
183,9,2,5980.65,242383.49,0,2769,51621,6,2001-02-09,87.53466594438424,0.02467432909724998
183,10,2,4811.35,219401.43,0,2960,54209,3,2001-02-10,74.12210472972973,0.021929437743409424
183,11,2,18639.88,508344.83,1,4893,38395,4,2001-02-11,103.89226037195995,0.036667787100342894
183,12,2,18823.93,527255.91,1,5408,35885,4,2001-02-12,97.49554548816569,0.035701695595977294
183,1,3,16750.88,484051.83,1,4770,49289,4,2001-03-01,101.47837106918239,0.034605550401493164
183,2,3,6507.99,261939.68,0,3265,42194,6,2001-03-02,80.2265482388974,0.02484537661495196
183,3,3,5353.18,236421.8,0,3507,49659,8,2001-03-03,67.41425719988594,0.022642497434669732
183,4,3,6261.35,238497.36,0,2547,53146,2,2001-03-04,93.6385394581861,0.026253330435188047
183,5,3,5364.5,237108.24,0,3521,42168,5,2001-03-05,67.3411644419199,0.02262468820147288
183,6,3,4174.12,224680.7,0,2755,64042,7,2001-03-06,81.55379310344829,0.018578008703017214
183,7,3,5880.05,225673.44,0,2338,37538,4,2001-03-07,96.52414029084687,0.026055569499007062
183,8,3,4968.58,242422.0,0,3306,40749,7,2001-03-08,73.32788868723533,0.020495582084134278
183,9,3,6300.6,226685.18,0,2153,46629,8,2001-03-09,105.28805387830933,0.027794494549665753
183,10,3,6700.39,240178.66,0,2473,50276,3,2001-03-10,97.12036393044885,0.02789752428463045
183,11,3,19326.66,499371.21,1,4505,42466,8,2001-03-11,110.8482153163152,0.0387019908496527
183,12,3,20138.92,514282.57,1,5389,46700,5,2001-03-12,95.43191130079792,0.0391592505264178
184,1,1,17347.16,478872.34,1,4296,55341,5,2001-01-01,111.46935288640597,0.03622501980381661
184,2,1,5436.32,240023.81,0,2896,43735,5,2001-01-02,82.88114986187846,0.02264908635522451
184,3,1,5063.42,239599.58,0,2912,55786,5,2001-01-03,82.28007554945054,0.021132841718670792
184,4,1,4645.0,233623.87,0,3021,37777,5,2001-01-04,77.33329030122476,0.019882386161996203
184,5,1,1354.38,179429.99,0,2565,40686,7,2001-01-05,69.95321247563352,0.007548236501601545
184,6,1,6378.17,239464.4,0,2850,36236,8,2001-01-06,84.02259649122807,0.026635149107758816
184,7,1,5614.79,232777.24,0,3165,48349,6,2001-01-07,73.54731121642969,0.02412087195466361
184,8,1,3044.95,219630.37,0,3221,58580,2,2001-01-08,68.18701334989133,0.013863975187038113
184,9,1,4510.79,226072.93,0,3144,43297,3,2001-01-09,71.90614821882951,0.01995280903379277
184,10,1,4391.05,229398.46,0,3411,44291,3,2001-01-10,67.25255350337144,0.019141584472711807
184,11,1,19225.9,513592.82,1,5130,45454,2,2001-01-11,100.11555945419103,0.0374341292388005
184,12,1,19694.7,504268.32,1,3963,50344,2,2001-01-12,127.24408781226344,0.039055993047510895
184,1,2,18130.29,506254.6,1,4823,44423,8,2001-02-01,104.966742691271,0.03581259311026508
184,2,2,4957.81,227295.19,0,2210,46345,6,2001-02-02,102.84850226244345,0.02181220816859345
184,3,2,4090.34,214903.41,0,2432,38521,7,2001-02-03,88.36488898026316,0.019033388069551804
184,4,2,5562.07,223361.79,0,2080,41456,7,2001-02-04,107.38547596153846,0.02490161813262689
184,5,2,4397.47,223939.11,0,2830,32951,5,2001-02-05,79.13042756183745,0.01963690040565045
184,6,2,4553.49,220205.57,0,2734,46222,4,2001-02-06,80.54336869056328,0.020678359770826868
184,7,2,5245.44,240362.81,0,2384,52795,4,2001-02-07,100.82332634228187,0.02182300997396394
184,8,2,5281.17,240671.88,0,3240,49074,7,2001-02-08,74.28144444444445,0.02194344432760487
184,9,2,5327.04,234136.24,0,2439,42969,8,2001-02-09,95.99681836818368,0.022751881554090046
184,10,2,5104.86,225231.77,0,3287,43732,4,2001-02-10,68.52198661393368,0.02266491978462896
184,11,2,18336.35,517770.2,1,5902,41689,6,2001-02-11,87.7279227380549,0.03541406979389698
184,12,2,15724.52,481261.82,1,4905,35039,7,2001-02-12,98.11657900101937,0.03267352477701223
184,1,3,19742.18,520286.01,1,5218,37673,2,2001-03-01,99.70985243388272,0.03794486036632044
184,2,3,3335.06,217639.98,0,2964,53054,7,2001-03-02,73.42779352226721,0.015323747043167343
184,3,3,4707.8,227142.12,0,2945,60043,2,2001-03-03,77.12805432937182,0.02072623078449739
184,4,3,5546.6,249614.1,0,3609,42161,5,2001-03-04,69.16433915211971,0.02222069987232292
184,5,3,4592.79,229844.57,0,3232,54045,5,2001-03-05,71.11527537128713,0.01998215576726481
184,6,3,5012.56,211583.61,0,2109,45804,7,2001-03-06,100.32413940256045,0.023690681901117012
184,7,3,5406.57,214147.38,0,2066,46650,6,2001-03-07,103.65313649564376,0.025246958426481798
184,8,3,5908.81,236351.1,0,2958,43571,8,2001-03-08,79.90233265720082,0.025000137507293175
184,9,3,5625.99,252463.01,0,3260,57079,8,2001-03-09,77.44264110429448,0.022284413071047515
184,10,3,5043.25,239736.15,0,2389,41109,8,2001-03-10,100.35,0.02103666885448857
184,11,3,19120.7,515570.7,1,4521,58101,2,2001-03-11,114.03908427339084,0.03708647523996224
184,12,3,20365.34,536565.58,1,5808,48382,6,2001-03-12,92.38388085399448,0.03795498772023357
185,1,1,19361.88,515223.74,1,4788,34180,8,2001-01-01,107.60729741019215,0.03757955718422447
185,2,1,5064.93,238161.74,0,3490,61437,4,2001-01-02,68.24118624641834,0.021266766022115895
185,3,1,5948.93,254532.42,0,3264,55113,4,2001-01-03,77.98174632352942,0.023371993241568207
185,4,1,4643.94,217391.93,0,2404,35251,3,2001-01-04,90.42925540765391,0.021362062519984067
185,5,1,2344.37,206411.86,0,2910,43950,5,2001-01-05,70.93191065292096,0.011357729153741458
185,6,1,4193.29,208627.09,0,2534,43143,2,2001-01-06,82.33113259668508,0.020099451130723246
185,7,1,5824.88,239683.21,0,2424,53158,3,2001-01-07,98.87921204620461,0.02430241150391803
185,8,1,5045.49,244124.42,0,2926,51416,5,2001-01-08,83.43281613123719,0.0206676988725667
185,9,1,5368.91,226068.77,0,3129,52651,8,2001-01-09,72.24952700543304,0.023749012302760792
185,10,1,4218.62,220164.51,0,3360,40013,8,2001-01-10,65.52515178571429,0.01916121721888782
185,11,1,19888.14,519270.5,1,4985,42853,7,2001-01-11,104.1665997993982,0.03830015377341867
185,12,1,17303.1,469981.42,1,4333,26730,8,2001-01-12,108.4655942764828,0.036816561812166956
185,1,2,17738.09,501575.38,1,5139,43840,3,2001-02-01,97.60174742167737,0.03536475414722309
185,2,2,5882.16,227820.42,0,2231,44293,8,2001-02-02,102.11583146571044,0.025819283451413176
185,3,2,4976.41,241679.08,0,2977,29185,5,2001-02-03,81.18208935169633,0.020590983712781428
185,4,2,3511.14,205365.84,0,2704,62161,6,2001-02-04,75.94890532544379,0.017097001137092713
185,5,2,3703.16,220808.05,0,2856,48714,4,2001-02-05,77.31374299719887,0.016770946530255577
185,6,2,5443.44,235584.47,0,2853,42243,7,2001-02-06,82.57429723098493,0.02310610712157724
185,7,2,3764.45,210359.76,0,2744,43587,6,2001-02-07,76.66172011661808,0.017895295183831737
185,8,2,5734.27,239574.81,0,2812,30029,6,2001-02-08,85.19730085348506,0.023935195858028648
185,9,2,3556.46,217965.3,0,2373,57932,8,2001-02-09,91.85221238938053,0.016316633886219505
185,10,2,4367.0,228881.35,0,3341,37729,8,2001-02-10,68.50683926967974,0.019079754641433213
185,11,2,19740.21,508536.51,1,4244,47597,2,2001-02-11,119.82481385485391,0.0388176848895274
185,12,2,20900.28,536394.68,1,5376,35917,3,2001-02-12,99.77579613095239,0.03896436855041142
185,1,3,18576.69,501298.74,1,4735,40398,6,2001-03-01,105.87090601900739,0.03705712485932041
185,2,3,4968.93,222221.68,0,2851,38450,5,2001-03-02,77.94517011574885,0.022360239558984526
185,3,3,4570.11,225299.72,0,3092,50760,8,2001-03-03,72.86536869340233,0.020284579137515128
185,4,3,4799.41,229010.38,0,2924,37898,5,2001-03-04,78.32092339261285,0.020957172334284586
185,5,3,3938.56,222856.51,0,3851,35183,3,2001-03-05,57.86977668138146,0.017673075828029433
185,6,3,3606.98,199926.47,0,2509,34619,7,2001-03-06,79.68372658429654,0.01804153296959627
185,7,3,4940.8,244048.29,0,3185,44611,8,2001-03-07,76.62426687598116,0.0202451736088788
185,8,3,5720.28,230626.81,0,2679,57756,2,2001-03-08,86.08690182904068,0.024803187452490886
185,9,3,5019.55,241090.54,0,3047,45216,3,2001-03-09,79.12390548080079,0.02082018647434279
185,10,3,5663.04,225078.36,0,1952,42192,5,2001-03-10,115.30653688524589,0.025160304171400576
185,11,3,18296.64,508554.09,1,4549,26057,5,2001-03-11,111.79469993405145,0.035977765904901086
185,12,3,15771.3,476264.4,1,5317,38651,6,2001-03-12,89.57389505360166,0.03311458929115844
186,1,1,19185.71,516379.63,1,4985,48605,7,2001-01-01,103.58668605817452,0.037154273494483116
186,2,1,5382.21,244386.03,0,3194,42545,5,2001-01-02,76.51409830933,0.022023394708772837
186,3,1,4484.56,228667.04,0,3150,38440,6,2001-01-03,72.59271111111111,0.01961174640647817
186,4,1,3969.06,208757.69,0,2336,32935,7,2001-01-04,89.36544948630137,0.019012760679618556
186,5,1,5889.81,240244.81,0,2838,26717,3,2001-01-05,84.65285764622973,0.024515867793356287
186,6,1,4681.38,223553.14,0,2799,34333,8,2001-01-06,79.86893176134335,0.020940792869203268
186,7,1,7032.52,247530.49,0,2552,33305,7,2001-01-07,96.99470611285265,0.02841072225082252
186,8,1,4494.02,224910.23,0,3115,43428,2,2001-01-08,72.20232102728733,0.0199813943545387
186,9,1,4486.75,242532.23,0,3338,47984,5,2001-01-09,72.65794787297783,0.01849960312491251
186,10,1,5594.8,211091.65,0,1664,47484,7,2001-01-10,126.85796274038461,0.026504127472593068
186,11,1,19990.68,528364.91,1,5061,49018,5,2001-01-11,104.39931041296187,0.03783498794422211
186,12,1,19765.41,539597.86,1,4938,45839,7,2001-01-12,109.27457675172134,0.03662988952550701
186,1,2,21311.66,533385.99,1,5243,51484,6,2001-02-01,101.73297539576578,0.03995541765167098
186,2,2,5716.65,205892.88,0,2105,46224,2,2001-02-02,97.81134441805226,0.02776516604168148
186,3,2,5385.6,220525.46,0,2798,43556,4,2001-02-03,78.81538956397426,0.024421669951397
186,4,2,5657.63,233494.78,0,2367,38545,6,2001-02-04,98.64587241233629,0.02423022047859057
186,5,2,7382.69,259105.1,0,2551,46156,6,2001-02-05,101.57001176009409,0.028493032364087005
186,6,2,6339.77,252381.47,0,3114,56014,3,2001-02-06,81.04735709698137,0.025119791876955153
186,7,2,4207.3,235288.64,0,2726,55306,6,2001-02-07,86.31278063096111,0.017881441279952996
186,8,2,5813.77,227565.29,0,2425,31122,6,2001-02-08,93.84135670103093,0.025547701057573414
186,9,2,5141.64,247098.97,0,2974,59537,8,2001-02-09,83.08640551445865,0.020808018746496598
186,10,2,7738.48,267395.17,0,3072,43561,7,2001-02-10,87.04269856770833,0.028940238524128914
186,11,2,20749.94,529647.01,1,5158,58194,2,2001-02-11,102.68456960062039,0.03917692275842358
186,12,2,18032.19,511999.78,1,5491,46356,3,2001-02-12,93.24344928064106,0.03521913622697259
186,1,3,18261.91,497419.55,1,5076,59944,4,2001-03-01,97.9943951930654,0.036713293637131876
186,2,3,3826.15,214018.3,0,2781,34229,6,2001-03-02,76.95731751168644,0.017877676815487274
186,3,3,2052.32,178499.69,0,2631,50815,4,2001-03-03,67.84480805777271,0.011497611004254405
186,4,3,3322.09,225788.74,0,2792,40305,4,2001-03-04,80.86989255014326,0.014713266923762453
186,5,3,4572.47,221197.13,0,3131,44532,8,2001-03-05,70.64743851804535,0.020671470737436783
186,6,3,2663.4,211588.25,0,3212,51810,3,2001-03-06,65.874299501868,0.012587655505445128
186,7,3,7235.01,256612.1,0,2934,42426,3,2001-03-07,87.46152010906613,0.02819434469380049
186,8,3,4111.94,210757.21,0,2710,42277,2,2001-03-08,77.77018819188191,0.01951031710848706
186,9,3,6160.83,228709.09,0,3002,60691,3,2001-03-09,76.18557295136576,0.026937407691141616
186,10,3,7013.51,245563.97,0,2054,53513,4,2001-03-10,119.55402629016554,0.028560826736919103
186,11,3,20481.29,513708.98,1,4877,55818,6,2001-03-11,105.33298749231085,0.03986944125446279
186,12,3,19816.86,532854.26,1,5137,59196,2,2001-03-12,103.728686003504,0.03719001889935158
187,1,1,18113.21,496469.45,1,5014,45848,2,2001-01-01,99.01664339848425,0.036484037436744596
187,2,1,2971.63,208452.07,0,2608,45187,5,2001-01-02,79.92794095092025,0.014255699163841357
187,3,1,6065.61,252694.45,0,2734,51829,6,2001-01-03,92.42664594001464,0.024003732571095247
187,4,1,5943.04,255037.95,0,2975,45240,4,2001-01-04,85.72704201680672,0.023302571244789256
187,5,1,5909.01,238668.03,0,3009,49781,4,2001-01-05,79.3180558325025,0.024758280361219725
187,6,1,4920.14,239404.72,0,3306,44010,8,2001-01-06,72.41522081064731,0.020551558047811256
187,7,1,7257.31,265770.48,0,3187,58990,6,2001-01-07,83.39205522434891,0.027306682066420625
187,8,1,4340.83,247946.77,0,3360,46587,8,2001-01-08,73.79368154761904,0.017507104448265247
187,9,1,6315.94,253970.87,0,2564,39761,5,2001-01-09,99.05260140405616,0.024868757586253887
187,10,1,4734.45,227474.39,0,2949,37129,2,2001-01-10,77.13611054594779,0.020813112192541762
187,11,1,18095.56,497046.56,1,4587,41088,8,2001-01-11,108.3598343143667,0.03640616685889547
187,12,1,18698.97,503551.58,1,4289,58433,7,2001-01-12,117.40535789228258,0.03713417004867704
187,1,2,18051.71,497067.68,1,5075,48219,7,2001-02-01,97.94437044334975,0.03631640262750537
187,2,2,5632.09,230962.31,0,2810,55609,3,2001-02-02,82.19299288256228,0.024385320704490704
187,3,2,4868.58,235544.66,0,2834,44354,6,2001-02-03,83.11385321100917,0.0206694560598402
187,4,2,6023.18,241245.92,0,2512,42232,5,2001-02-04,96.03738853503185,0.024966971462149493
187,5,2,5475.68,241242.48,0,3311,56486,8,2001-02-05,72.86091211114467,0.022697826684587225
187,6,2,4412.8,212357.41,0,2320,38686,5,2001-02-06,91.53336637931035,0.020780061312670937
187,7,2,2827.54,209053.87,0,2557,44890,2,2001-02-07,81.75747751271021,0.013525413330066552
187,8,2,2408.07,205254.92,0,2792,41496,5,2001-02-08,73.51537249283668,0.011732093924959266
187,9,2,3493.1,211278.03,0,2223,51623,8,2001-02-09,95.04184885290148,0.01653319088596197
187,10,2,3119.14,209435.49,0,2810,28246,7,2001-02-10,74.53220284697508,0.01489308235199297
187,11,2,19635.35,531492.77,1,5160,32354,7,2001-02-11,103.00247480620155,0.036943776300099054
187,12,2,20257.06,531916.4,1,4834,48507,2,2001-02-12,110.03649151841125,0.03808316494847687
187,1,3,19244.7,516234.21,1,5356,45908,6,2001-03-01,96.38428117998507,0.03727900946355337
187,2,3,4049.95,226701.43,0,3244,32756,7,2001-03-02,69.88330147965475,0.017864686605638086
187,3,3,5098.5,229204.14,0,2987,50260,3,2001-03-03,76.73389353866756,0.02224436260182735
187,4,3,5472.8,226475.61,0,2741,42444,4,2001-03-04,82.62517694272162,0.024165074552619598
187,5,3,3896.1,213156.93,0,2729,57981,3,2001-03-05,78.1080725540491,0.018278082725248484
187,6,3,6867.8,227228.75,0,1906,44529,2,2001-03-06,119.21760230849948,0.03022416837658087
187,7,3,6841.03,245584.0,0,2217,39773,8,2001-03-07,110.77311682453767,0.02785617141181836
187,8,3,7043.75,243167.8,0,2285,44822,6,2001-03-08,106.41916849015317,0.028966623047952895
187,9,3,6136.02,251870.29,0,2856,46924,2,2001-03-09,88.18987745098039,0.0243618252871349
187,10,3,3523.44,204304.07,0,2002,34354,4,2001-03-10,102.04998501498501,0.017246058778956287
187,11,3,19049.61,512144.76,1,4699,48210,4,2001-03-11,108.99015960842733,0.03719575301326914
187,12,3,19289.46,520153.25,1,5108,44848,2,2001-03-12,101.83109827721222,0.037084186247033926
188,1,1,18299.75,514021.01,1,4916,41550,2,2001-01-01,104.56082384052075,0.03560117124395363
188,2,1,7170.13,248791.51,0,2525,51481,3,2001-01-02,98.53129108910892,0.02881983392439718
188,3,1,5217.57,227884.81,0,2533,41566,5,2001-01-03,89.96636794315042,0.022895646269709684
188,4,1,4972.19,222081.51,0,2632,60636,2,2001-01-04,84.37747340425533,0.02238903184691062
188,5,1,7348.86,267332.45,0,3132,51771,7,2001-01-05,85.3551883780332,0.02748959207907607
188,6,1,3470.22,211623.11,0,2684,29782,8,2001-01-06,78.84616616989567,0.016398114553746044
188,7,1,5578.49,226856.07,0,2327,32319,2,2001-01-07,97.4886420283627,0.024590437452257724
188,8,1,6377.72,270764.15,0,3158,49932,6,2001-01-08,85.73912286257125,0.023554521527314454
188,9,1,5091.26,262891.19,0,3845,50853,6,2001-01-09,68.3722210663199,0.01936641543598323
188,10,1,4927.71,224905.54,0,2442,56581,6,2001-01-10,92.09891072891074,0.021910131693510082
188,11,1,20251.81,516574.08,1,4676,34410,7,2001-01-11,110.47349871685202,0.03920407698349867
188,12,1,17526.47,508956.71,1,5645,40417,4,2001-01-12,90.16062178919398,0.03443607217596169
188,1,2,20853.63,540880.9,1,5271,46504,6,2001-02-01,102.6144754316069,0.03855493880445769
188,2,2,6247.08,238557.57,0,2611,35936,7,2001-02-02,91.36636154729989,0.026186886460991366
188,3,2,5369.9,231366.79,0,2668,53415,7,2001-02-03,86.71918665667167,0.023209467529890525
188,4,2,4400.08,220343.08,0,2797,41355,2,2001-02-04,78.77836253128352,0.0199692225415021
188,5,2,4746.35,230971.94,0,3164,44294,8,2001-02-05,72.99998103666245,0.020549465878842255
188,6,2,4751.72,236887.11,0,3311,45172,4,2001-02-06,71.5454877680459,0.020059006165426226
188,7,2,4412.36,232019.31,0,3386,47448,4,2001-02-07,68.52312758417011,0.019017210248578015
188,8,2,5997.11,257928.5,0,3235,46901,5,2001-02-08,79.7306027820711,0.023251056009708115
188,9,2,6251.28,248656.87,0,2423,45575,2,2001-02-09,102.62355344614114,0.02514018615291023
188,10,2,4357.77,211473.14,0,2841,57321,6,2001-02-10,74.43616332277368,0.02060673048123275
188,11,2,17327.49,477149.81,1,4888,54566,2,2001-02-11,97.6165732405892,0.0363145696317054
188,12,2,19327.22,519593.9,1,5294,33419,3,2001-02-12,98.14769550434454,0.03719678002378396
188,1,3,17835.21,493420.74,1,4691,37010,6,2001-03-01,105.1845534001279,0.03614604850213633
188,2,3,6119.2,248028.28,0,2960,49901,7,2001-03-02,83.79333783783784,0.02467138021519159
188,3,3,4756.63,217598.32,0,2379,48725,3,2001-03-03,91.46629676334595,0.021859681637247934
188,4,3,5285.51,260014.36,0,3790,34655,5,2001-03-04,68.60537203166227,0.02032776189745828
188,5,3,4873.29,233609.38,0,2663,43651,4,2001-03-05,87.72413819001127,0.02086084899501895
188,6,3,4854.39,238232.86,0,2720,69884,6,2001-03-06,87.58561029411764,0.02037666004597351
188,7,3,2997.25,213674.41,0,3017,45867,2,2001-03-07,70.82347033476964,0.014027182759039794
188,8,3,4250.64,208531.05,0,2513,41512,8,2001-03-08,82.98091922005571,0.020383727027701633
188,9,3,4601.49,219775.28,0,2138,48110,3,2001-03-09,102.79479887745556,0.020937250085632925
188,10,3,8518.41,284004.81,0,2980,42865,2,2001-03-10,95.30362751677852,0.02999389341328409
188,11,3,17347.68,508114.3,1,5977,41680,5,2001-03-11,85.01159444537393,0.034141294586670756
188,12,3,18548.31,501495.42,1,4766,68964,6,2001-03-12,105.22354595048259,0.03698600078939904
189,1,1,20087.63,501269.02,1,4418,49269,3,2001-01-01,113.46062019013128,0.040073551722785504
189,2,1,4016.04,215412.83,0,2751,30233,6,2001-01-02,78.30346419483824,0.018643457773615434
189,3,1,7429.31,257946.12,0,2560,40998,2,2001-01-03,100.760203125,0.028801790079261515
189,4,1,4485.12,225126.55,0,2455,45512,5,2001-01-04,91.70124236252545,0.019922661276513143
189,5,1,5807.75,254123.21,0,2915,32377,4,2001-01-05,87.17777358490565,0.022854071456125554
189,6,1,3526.41,208580.94,0,2593,47407,6,2001-01-06,80.44000771307365,0.0169066742148156
189,7,1,4999.82,229643.15,0,2958,39911,4,2001-01-07,77.63460108181204,0.021772127755606906
189,8,1,5021.9,228971.56,0,3358,43124,5,2001-01-08,68.18688505062538,0.02193241815708466
189,9,1,3250.3,216575.23,0,3007,41184,5,2001-01-09,72.02368806119055,0.015007718103312183
189,10,1,4788.76,215345.91,0,1927,49926,7,2001-01-10,111.75189932537623,0.022237524734043012
189,11,1,18978.51,513016.74,1,4759,37405,3,2001-01-11,107.79927295650347,0.036993939028188434
189,12,1,20955.32,541304.3,1,5121,37505,7,2001-01-12,105.70285100566296,0.03871264277782386
189,1,2,18757.46,503265.21,1,4751,48393,4,2001-02-01,105.92826983792887,0.03727152131179502
189,2,2,2733.24,220117.11,0,3193,58822,4,2001-02-02,68.93739743188223,0.012417208276085398
189,3,2,1752.09,198069.39,0,2807,46893,6,2001-02-03,70.56266120413252,0.008845839329338065
189,4,2,3117.08,230140.35,0,3312,39491,6,2001-02-04,69.48682065217392,0.013544256798079954
189,5,2,5442.9,227577.85,0,2097,48349,8,2001-02-05,108.5254411063424,0.023916650939447753
189,6,2,4123.86,213328.74,0,2693,48701,7,2001-02-06,79.21601930932046,0.019331009970808433
189,7,2,1676.73,193675.33,0,2814,32681,8,2001-02-07,68.82563255152807,0.008657426839030041
189,8,2,3292.1,209915.85,0,2982,38643,3,2001-02-08,70.39431589537223,0.015682951049194236
189,9,2,5082.12,238071.06,0,3055,47765,3,2001-02-09,77.92833387888707,0.021347071752442316
189,10,2,4928.98,238455.76,0,2887,37107,2,2001-02-10,82.59638378940076,0.020670417019911784
189,11,2,19167.17,512122.76,1,5214,48291,3,2001-02-11,98.2207057920982,0.037426905220927884
189,12,2,17203.11,482901.43,1,4664,46408,5,2001-02-12,103.53804245283018,0.03562447516463142
189,1,3,19206.27,518259.39,1,5185,54369,3,2001-03-01,99.9535949855352,0.03705918381912964
189,2,3,4884.64,240423.35,0,2815,46132,6,2001-03-02,85.40793960923624,0.02031682862750228
189,3,3,4750.09,228605.02,0,3297,62146,5,2001-03-03,69.33728237791932,0.02077859007645589
189,4,3,6056.55,244738.72,0,2592,50716,2,2001-03-04,94.42080246913581,0.024747003661700937
189,5,3,3796.15,222497.98,0,2534,39727,8,2001-03-05,87.80504340962905,0.017061503210051614
189,6,3,3361.4,208123.41,0,2961,39139,6,2001-03-06,70.28821681864235,0.016150994258646828
189,7,3,4505.01,233069.66,0,2967,37722,7,2001-03-07,78.55398045163464,0.019329028068260794
189,8,3,4633.94,231301.89,0,3047,57975,5,2001-03-08,75.9113521496554,0.02003416400964125
